rating,title,text,timestamp,helpful_vote
5.0,Love them!,Great but!,1611806120987,0
5.0,great..,aftyer buying 2 chinase crap with no base at all i almost paid as much as these things finally bought and listening music as it should..,1639606277514,0
5.0,Awesome product,Pair really easy and sound great.,1582573430859,0
5.0,Multi usable airpods,Product works well with iPhone and Android phone.,1594190736521,0
5.0,Worth it if its on sale,i use it for listening to music while doing house tasks or working out and to pick up most phone calls,1604081878135,0
5.0,Good quality,I love them very good quality sound it’s great,1639407523353,0
3.0,Lasted only four months,"My teenage son bought a pair in August, it is December and the left side is not working at all. He had some issues with it but now it will not connect at all",1576187207843,0
5.0,🙌🏻,The battery last so long ! The sounds is really good! Def worth it!,1596654747206,0
5.0,Airpods,I bought this product for my granddaughter for Christmas and she was so exited when she got it and if you don’t want scratches then I would buy a case,1578966619367,0
5.0,Perfecto,Perfecto lo q necesitaba y buscaba,1573597857678,0
5.0,Excellent,very good product,1611007939159,0
5.0,Bought 3 pairs for my whole family definitely will buy again !!,I love the noise cancellation as well as the sound quality. I wear them to work and some times I have to take them out to hear customers. Battery life is great I only have to charge them once for 2 days of use.,1608218591602,0
5.0,Good value,Product is great at a great price!,1574917581947,0
5.0,I love them! ❤️,"I’m glad I finally talked myself into getting a pair of these. REALLY nice sound quality, but what else would you expect from Apple?",1583958754975,0
5.0,"Good sound, comfy in my ears",I like these much better than my Beats by Dre,1605552891387,0
5.0,⭐️⭐️⭐️⭐️⭐️,👍,1582330021357,0
5.0,The Apple AirPods charging case!,Can you deliver it to me for Free Please I need this. Please before I cry ! And it’s really really amazing!,1584301958109,0
5.0,Good Quality,I love my Airpods! The sound quality and noise cancellation are great and the battery lasts a long time. I can go a pretty long time without having to charge them.,1601756063257,0
5.0,works great,great product! works as described,1587854364812,0
5.0,MUST HAVE!,These are great for if you like to work out and have wireless headphones.  The sound quality in mine is great and I don't have any problems with them.  I know it says it only lasts 24 hours before having to charge but mine lasts longer than that.  Couldn't recommend these enough!,1613840343834,0
5.0,Good buy!,"I bought these for a friend, she loves them! Good quality, great purchase.",1569898241444,0
5.0,"Genuine AirPods, Looked good, Worked well",They were a gift for my boyfriend and he uses them all the time. They are authentic AirPods and they had no problem connecting or charging. Sound quality as good as can be expected and the package came unspoiled,1578035442926,0
5.0,Excellent,Excellent,1581115375301,0
5.0,Good Quality,These headphones are wonderful. The sound quality is great and fit in my ear well. I have an iPhone 6s and the headphones paired immediately without any trouble. It is also possible to change what the double tap function means for each headphone. I have the right one set to pause/play when I double tap and the left to skip forward.,1569512631367,0
4.0,Great,Teen loves them,1642539198459,0
5.0,"Went through wash, still work fine.","My wife accidentally washed my EarPods because they had been in my pocket. I found them in bottom of washing machine after cloths had gone to dryer. Didn’t work right away, but after 2 days in a cup of rice, my AirPods work good as new. Amazing product. I tried $20 knockoffs first. There is a huge difference and these work so much better I bought a second pair for my wife.",1568060358560,0
5.0,Great headphones,These worked exactly as I expected. I have had no problems with the airpods. They charge within minutes and the case doesn’t take long to charge either.,1578237926952,0
5.0,Performance  great,Great,1578504559229,0
5.0,Great product,Good,1578594933561,0
1.0,Disappointing,Really disappointed when I received these Airpods in the mail.  They are advertised as the second generation Airpods when they are the first generation.,1584419141596,0
5.0,Collection Complete!,"These Apple AirPods are the finishing touches to my Apple Product collection. Now the family is complete (Apple iPhone 11 Pro Max, Apple iWatch, and iPad Pro). I’m so happy that I ordered them. It switches automatically from my iPhone to my iPad just by pressing play on what I want to watch or listen to without me having to unlink and link them. Plus, I can have Siri operate my AirPods (Start/Stop, Volume up/down, Skip track). I can use either the Left or Right AirPod separately without the other. I can check the battery 🔋  level for either/both AirPods by just putting the Charging case close to my iPhone. And little box shows up on the screen. I’m not sure what other features “if any” that they have, but I’m fine with what I’ve see so far. Money well spent. I love them.",1629834264220,0
2.0,having issues with connecting in everyday use,"when i'm toking out the left one and then the right one, could take several minutes till its work properly,<br />and sometimes it will not connecting at all until i will disconnect it from my Bluetooth menu.<br />sound quality, noise cancelation, is amazing.<br />i dont know why its so likely even with does issues.......",1629667910876,0
5.0,Price,Style,1593648578846,0
5.0,Great headphones!,So far so good!  Came in a sealed box and are a 100% Apple product and brand new.,1629567052453,0
5.0,Amazing!,"So I'm not an Apple user at all but these were highly recommended for me to use with my Galaxy Note S10+. The sound is absolutely amazing! I could hear artists talking during songs that I've never once heard using my phone with or without headphones, Bluetooth in the car or TV sound bar! I'm very impressed. A pretty long range for the Bluetooth too. Moved further away from my phone in the house than previously could with phone from soundbar with no sound interruptions.",1611712995536,0
1.0,Bad item i got,Right ear no sounds<br />Dissapointed,1618361486965,0
5.0,Great product!,"I loved it, easy to use, keep charge for long time.",1559339115091,0
5.0,Perfect,Perfect,1647315098200,0
5.0,Great sound.,Great for listening to music at work with just one ear piece in your ear.,1579409999966,1
5.0,would buy again,you don't know the amount of charge by looking.  you have to connect to the device to know.  They meet my expectations.,1605888806936,0
1.0,Fake product!,FAKE PRODUCT!!<br />Did not receive Apple product. The brand is Letsfit.,1586376886200,0
1.0,One irritation after another,"This product has been nothing but trouble. First, the right earpiece is louder than the left, and there is no way to adjust this. At least I don't THINK there is: It came without any directions at all. A great deal of time on the internet found no solution.<br />  There are no actual buttons, it is ""touch"" control, which means any time you adjust its position in your ear it turns itself off, or the volume changes, or it pauses whatever your listening to.<br />  Lately, the left earpiece turns itself off spontaneously, without being touched, after a few minutes. If you can manage to communicate that you want it turn back on, it will turn back on for - sometimes - up to an entire minute.<br />  If the two earpieces become unsynced, the only way to get them both back is to stop what you're doing, place them back in the case, and remove them again. And no, they are fully charged.<br />  It's not just that the device is fractious. It is designed poorly, since it is not obvious how to control it through various touch patterns and again, there were NO DIRECTIONS included. (!!)<br />  Maybe I got a bad set, but my advice is to look elsewhere for a more utile design.",1623505352359,0
4.0,Fair,Fair,1581815517744,0
4.0,Good for day to day calls,Awesome and gr8 quality,1609168624596,0
5.0,great in every way,I love these there incredible. 100% worth every penny,1563833097212,0
5.0,Great product!,Beautiful product and my daughters love them. I'm not a fan of apple but I give this 2 thumbs up!,1580777679762,0
1.0,Only one airpod works which sucks,The left airpod is broken and won’t connect at all and I’d have to get it fixed at an apple store. I might just return it but it sucks that I can’t trust Amazon with apple products anymore.,1632876306035,0
5.0,Excelente,Muy bueno,1616066248966,0
5.0,Love them!,I didn't know what I was missing and I'll never go back. These are great and easy to use. They fit the ear well and don't fall out,1613320978794,0
5.0,Gift,Gift,1582256221781,0
5.0,Nice,It’s good working I love ❤️ this,1620271689321,0
5.0,"Great Buy, looking forward to using everyday!",I loved that it came one day early! Five stars because it connected so easily and automatically. All I had to do was turn on my music and it connected to my phone. Looking forward to using it during classes and meetings this week. Can’t believe it took me so long to decide to get them. Very convenient and worth the money.,1595361320605,0
1.0,These are a waste of money,I am disappointed in this product it never has worked well and one side doesn’t work at all,1644925964212,0
1.0,Can I  get another one to replace the one i have.,This product is not the best product to own one has cracked.,1587398760102,0
5.0,Great product,"Pretty good. Bought it for taking the calls, no issues..",1578416231103,0
5.0,Great,Got these for my boyfriend and he LOVES them.,1578509030611,0
5.0,Great product,Love them!!!,1578419369670,0
5.0,Good quality Apple AirPods,"Slightly disappointed because they did cost a lot, but hey they are still extremely good headphones. Since I don’t have a headphone jack I needed these 😄",1585459034550,0
1.0,Not real Apple airpods,Not real. Check the Chinese print on the box.,1639015419153,0
5.0,As expected,Loved it,1583955020453,0
5.0,Happy teen,The air pods were a Christmas gift and delighted the recipient.,1577709179565,0
5.0,Excelente,Excelente,1594828067809,0
5.0,Perfect,Great product,1579579771645,0
5.0,"Comfortable,  amazing sound",Bought these for my daughter and she loves them. They fit very comfortably in her ears and the sound quality is amazing!,1576204805062,0
5.0,REAL AND GREAT SOUND,"These are great and REAL! i saw some comments that they were fake, which is NOT TRUE. before checking out, i was asked if i wanted apple care from the company directly. these are not fake. sound very good and LOUD!! i recommend these.",1605595126687,0
5.0,Real AirPods for cheaper price!,"I’ve had my AirPods for about a week, and I really love them. Before I bought this order, I was a little bit skeptical because they were only $129. I was thinking there must have been something wrong with them, or something. But, I read the reviews and they were pretty good, so I decided to take the risk and purchase them. I selected the free shipping option, but was a little disappointed when they said they wouldn’t come for over a week, when originally it had only been 4 days. But in the end, they came even sooner than expected! They come in the original apple box, with the cable, charging case, and of course the AirPods! They are brand new and work very well especially with an iPhone! Another cool feature that many people don’t know about is that if you have a MacBook laptop the AirPods magnetically stick to the top of the screen, as seen in the photo! So I rate these 5 stars ⭐️ because of the great quality, speedy delivery, and wonderful price!<br /><br />Quick note: These are the generation 1 AirPods not the “current” one as stated.",1579478413186,0
5.0,Wireless Ear buds are amazing,Love my ear buds.  Great price fast shipping,1591973411929,0
5.0,Awesome,Fits well<br />Good value,1607461472647,0
5.0,Awesome,Fits well<br />Good value,1607461472647,0
5.0,Loved it,Excellent,1624914079290,0
5.0,Loved it,Excellent,1624914079290,0
5.0,Loved it,Excellent,1624914079290,0
5.0,Dont buy off brands.,My daughter is using them with her I phone 11 at college,1580226303704,0
5.0,Great for the price,I ordered a refurbished pair of these a while back and not only did they come looking brand new they sounded amazing and were ready to use. I know the sound quality on these are very mid but they are very convenient to use with my iPhone Xr and the battery life on these are long and take little time to charge. would definitely recommend!,1588709100223,0
5.0,"good staff, great buy",I love this product. it works perfectly with my iphone,1589333167208,0
5.0,Apple air pods,I haven’t had a problem with them,1596997205721,0
5.0,Excelente producto,Super,1581299064898,0
5.0,Airpod,Very comfortable,1580531703739,0
5.0,Never not impressed with these 😍😍,Super happy with my AirPods! And the fact that I got them a day early during a snow storm is just wow 🙌🏼,1643580694254,1
5.0,Good,Too expensive,1592782984625,0
5.0,Amazing,perfect for listening to music.,1581907091151,0
5.0,Great!,Purchased these as a gift for Mother’s Day. Ended up using them more than my wife. Sounds great and there are a lot of cool features on the.  Will be purchasing my wife another as I’m taking these.,1589589667696,0
4.0,"They’re ok...but,...","Batteries Drains too quickly, have to recharge too often.",1589665157414,0
5.0,Great b..,"Really good love them...I hate to say there’s a but, but my mics in both are not really working...I got a case for protection and all but I would buy agin...and I’m exchanging cause I was enjoying them",1592843376658,0
5.0,LOVE THEM!!!!,Perfect. Would definitely buy them again,1562709280374,0
5.0,Love them,Work great,1594754257503,0
4.0,GREAT,I love air pods. But I did drop the once and one of the speakers in the left on broke and doesn't play sound anymore but I can still use.,1602308749266,0
5.0,Work like a charm,As good as advertised,1625522832966,0
5.0,Excellent Product,Great sound reproduction and wireless makes this an excellent product,1570300443399,0
5.0,Great product.,Bought these for my son - he loves these!,1586969781193,0
5.0,Perfect,They were a Christmas gift for my son - he loves them!,1578340174062,0
5.0,good,good,1571248004640,0
5.0,Love my silly looking AirPods.....,"Was on the fence about them, looks kinda silly.... Overwhelmed with the performance... REALLY loud for non noise canceling... no more steering wheel snatching the wired ones out... just open the case near your iPhone and it connects automatically.... recommended......",1576108683658,0
5.0,She loves them,Granddaughter loves them,1642017780425,0
1.0,Buyer beware - After market merchandise!,Thought I was buying official Apple product until I tried to get it serviced at Apple store and found out 1 year manufacturers warranty was up in June even though I bought on Amazon in October. Never buy name brand merchandise on Amazon - even if it looks legit it may not be!,1630182702116,1
5.0,Christmas gift for mom,Got them for my mom and also own a pair. Good sound,1579202815187,0
5.0,Comfortable and detailed sound,Great sound.,1582590712613,0
5.0,Worthy of the price,[[VIDEOID:c4ac0586e633b3748913bdf374060ed9]] Love it!,1627329216955,0
5.0,very nice.  expensive,very nice but kinda expensive. my birthday gift to my self,1563100364704,0
5.0,Awesome!,Works great!,1575659785419,0
5.0,Battery,Very good,1579165789801,0
2.0,Defective,"I’ve had serious issues with these headphones (disconnecting, not charging, etc.) and I had to order a replacement set. I hope the replacement set works, otherwise I may consider purchasing from Apple directly.",1569003674937,0
5.0,Love them!,"I mean...what's not to like? I love my AirPods! They have made distance teaching much less stressful! Plus, I love no longer having a cord to deal with when I workout. Highly recommend!",1609295209776,0
5.0,Money well spent,It was a gift for my granddaughters and they are completely satisfied with their quality and performance.,1590590456878,0
4.0,Their nice but doesn't stay charged very long,I loved the sound of the iPods the only problem was they didn't hold a very long charge to them had to keep taking them out  one at a time to charge one at a time so I could keep listening to music,1581716588336,0
5.0,These are awesome!,Life saver,1593117229506,0
1.0,NO LLEGO A DESTINO,PAQUETE NO HA LLEGADO A DESTINO.<br />AUN NO LO HE RECIBIDO.<br />AGRADEZCO ME PUEDAN AYUDAR A SABER DONDE ESTA EL MISMO.<br />GRACIAS.<br />GISSELLE,1577975365535,0
4.0,High quality,Great for use when Iam having online meetings using my Apple gadgets,1614018768196,0
5.0,Second pair,Apple doesn’t miss. Second pair I have bought and I love them. Don’t like the ear pieces on the pros so I will probably stick with these forever.,1681718860772,0
1.0,—- FALSE ADVERTISEMENT****NOT LATEST MODEL,"These are falsely advertised! They are NOT the “latest version” as they claim to be- this should be corrected immediately as there will be very unpleased customers, such as myself.",1569951315397,0
1.0,—- FALSE ADVERTISEMENT****NOT LATEST MODEL,"These are falsely advertised! They are NOT the “latest version” as they claim to be- this should be corrected immediately as there will be very unpleased customers, such as myself.",1569951315397,0
5.0,Worth the money,Got my wife these for Christmas and she loves them,1587128336664,0
5.0,Good headphones,nothing is wrong with them!! They r very noise canceling! Well worth the money . It’s good,1578160563079,0
5.0,Love these!!!,Got them for working out and running and they last forever and sound so good and great noise cancellation!!,1582824025473,0
5.0,lol,noice,1609283102072,0
5.0,Muy buenos,Calidad iphone,1597701588720,0
5.0,They are good,They are good,1601304300622,0
1.0,Not The Latest Model,I bought these in mid October 2019 when the headline clearly stated 'Latest Model'. It was my eagle eyed daughter who spotted the fact they were NOT the latest model and were in fact Gen 1model - not the Gen 2 model which I have just learned was released March 2019.<br /><br />Now it has just passed the return deadline by one day so I am stuck with an older model.<br /><br />Incorrect advertising.,1573990895107,0
5.0,I love my AirPods,❤️,1592726454911,0
1.0,Doesn’t connect,It doesn’t connect even it looks brand new.,1644693961793,0
5.0,AirPods,Great! These are real. I looked the serial number up on the Apple website.,1587582113233,1
5.0,Love them,You need these in your life!,1596053087991,0
5.0,Granddaughter loved them,Gift,1575457799743,0
5.0,Know  where they are at all times,"Can be easily lost, however they work very well.",1567385591288,0
5.0,Nice upgrade,I had tried buying less expensive earbuds a few times before I bit the bullet and bought the ones that were actually made for my phone. The only complaint I have is that they don’t stay in my ear as well as they should so I’ll be upgrading to the pro version.,1642741940903,0
5.0,Excellent product,Excellent product,1641151122601,0
5.0,Game changer!,Super easy to pair to any device.  Resisted buying for too long.  Great product,1608398291423,0
4.0,Worth It,"I was against airpods for a long time. I thought there was no way the price could be worth the product. Then I got a Visa gift card and decided to take the leap. For someone that takes a lot of public transit, it's great to not get the wires tangled up in my jacket, scarf, other passengers, doors, what have you. I'm not sure I would purchase with my own money, but if you have the means, I'd say why not.",1581707137289,2
5.0,Great gift,Was a gift and he said he loves them and uses them every day.,1580188896167,0
3.0,Can't read instruction manual,What were they thinking? Lovely packaging but forget about reading the inserted user manual. The type is like 4pt in light gray. Seriously?,1578415494568,0
5.0,No Complaints,Came in perfect condition. Happy with my purchase.,1582774050112,0
5.0,Kids love it,Kids love it,1579379540452,0
1.0,No good,Quit working after 3 months,1600900063761,0
5.0,Good,Good,1596144436250,0
5.0,Excelente producto,Tal como se ven en la página,1565363805896,0
5.0,Perfect sound and battery,Battery stays charged for long periods of time. Sound is excellent!,1580609307165,0
5.0,Arrived as expected and on time.,Arrived as expected and on time.,1592143664269,0
5.0,Starstruck,Excellent!,1577907108088,0
5.0,Very happy,Love them,1595310264212,0
5.0,GREAT,These are AMAZING and worth every penny. I bought myself some and my roommate some. They have incredible battery life too. 5 stars.,1591489301155,0
5.0,GOOD QUALITY,GOOD QUALITY,1580341731697,0
5.0,Good gift,I gave this as a gift and they love it! Works well for them and very happy to have it. Also got a corgi case for them to go with it from Amazon and it was a very tight squeeze to get the device into the case but I know they won't loose it now (because they would have to literally cut open the case to get the device out),1584166403112,0
5.0,AirPods,Nice & new,1574002128704,0
4.0,Perfect for everyday use,"These do EXACTLY what they're supposed to do. I'm a casual headphone user so I don't know what's considered ""good"" sound quality but these do the job if you're listening to music on your phone or whatever. I wouldn't say they're especially noise-cancelling but that's not really a priority for me. I'm impressed with the battery life. They last HOURS, which I didn't expect. Are they worth $130--well that's up to you. I got these for $90 on sale, which was great. But if you want wireless earbuds that are guaranteed to work for everyday use, then I'd go for it. They also connect to your device pretty easily. At first I thought you had to connect the headphones before you take them out of the charging pod but that was just my stupidity haha.",1610059143791,0
5.0,Compatibility,Great. Wish I was knew how to rename it though,1632636298277,0
5.0,Give in and buy them,"Writing on behalf of my teenager who I purchased these for. I can say he doesn't hear my annoying voice when he wears them, haha. He takes them with his often and uses often so I can tell he likes them. Good product and no complaints.",1617147112585,0
5.0,Super great buy,Love my air pods. Absolutely love the quality and feel very comfortable.,1580521907218,0
5.0,Super great buy,Love my air pods. Absolutely love the quality and feel very comfortable.,1580521907218,0
5.0,AIRPODS ARE THE THING!,"I had the fear that these would not come original. But my goodness this are original! I still dont have an iPhone to take advantage of the features that comes with the airpods, but the sound is amazing on my phone. I dont have trouble anymore with whatsapp calls or telegram calls, this are amazing!",1630173053348,0
4.0,Not the Quality I Expected,"I really wanted to love these like my other Apple products but they often fall out of my ear. I had to use Find My AirPods because it slipped behind a cushion. Now I feel I can’t wear them where I can’t be sure I’ll find them right away. Thats inconvenient.<br /><br />Also after a short use such as two short phone calls, the case light turns red. That seems to be a very short battery life. Finally there’s no indication when the battery is fully recharged.<br /><br />Maybe I’m missing something, but it doesn’t seem like Apple to bring a product to market with these kinds of flaws or unintuitive designs.",1626991397612,0
5.0,As advertised,As advertised,1600107398293,0
5.0,Good,Good,1613245640937,0
5.0,Genuine apple,"so far so good, if u have been considering getting airpods you should asf",1609382269017,0
1.0,Don't buy.,These are the worst.  Battery life is 3 hours tops. Plus they don't pair.,1613347975864,0
5.0,Completely satisfied with the purchase of these Apple air pods,I am completely satisfied with the purchase of these Apple air pods. I will most definitely recommend anyone to get them you know ont be disappointed.,1602325177650,0
1.0,Probably refurbished - bad quality / lot of issues,Probably refurbished -<br />1. Initially I noticed the case didn’t have a smooth click but chose to ignore<br />2. But slowly so many issues kept coming back that includes that *battery life is very low*<br />3. Now half the time they *don’t connect to my phone*<br />4. Or if they connect *I don’t hear anything*,1590074843680,1
1.0,Keep getting kicked off of my computer,The last few software updates have ruined airpods. I keep getting kicked off of my computer if my phone's bluetooth is on.,1623371266722,0
5.0,Good true wireless option,"Purchased these more so for gym convenience as needed a true wireless headphone that would easily sync with my Apple Watch. Although they are not waterproof that doesn’t bother me as I don’t sweat a lot. There is no noise cancelling and the sound quality isn’t nearly as great as a pair of BeatsX. However, with the combination of the Ahastyle silicone earbud everything is greatly improved, protected, and the AirPods stay in my ear. The talking quality is clear so no complaints there. The connectivity to Apple products is very fast with the new chip, so can’t complaint about that either.<br /><br />The biggest issue I have is that the “tap” feature after setting it up on my phone in my experience is a HASSLE! Maybe I just don’t have that special touch, but I know plenty of people who say the same. I just avoid using the feature as it’s faster to switch music tracks or hang up a call from my other Apple products. Also, It would also be nice to control the volume from the AirPod itself rather than the device or saying “hey Siri” all the time. An 8+ hour one-time charge battery life would be great too.<br /><br />Overall, the price I paid when they were on sale and getting total wireless for my gym purposes was a good deal compared to the new Powerbeats Pro price and ear-hook style!",1561047854513,7
5.0,Excelente,Buenos,1605362072462,0
5.0,Best gift ever,My daughter loves it and so do I bc now I can listen to my music in the car and she can do. Matter of fact I’m now going to buy myself some so I can work out with them. They don’t slip out of the ear or anything,1610544174193,0
5.0,Goop,Good quality,1616215705316,0
5.0,A great deal especially when others out there are way more expensive.,Listening to music on my walks.,1578396706974,0
5.0,Would buy again.,"They’re perfect. The battery life is amazing, and they connect seamlessly with my phone.",1581960261782,0
5.0,clear and easy to use,"2nd pair, lost my first. love using them.",1573789349571,0
5.0,Couldn’t be happier,I love the product it’s exactly what I wanted! It was also Amazing I received it a day early!,1587151337852,0
5.0,Excellent sound quality,Excellent sound quality and battery life,1605734312500,0
5.0,AIRPODS ARE WATERPROOF!!!!!!!!!!!!!!,"It is a long story, but the right airpod accidentally ended up at the bottom of a 15 foot pool during a diving competition.  I could not get in to retrieve it for 45 minutes, so it had to sit there.  After I got it, I let it dry for 2 days in rice and they still work good as new! EXTREMELY satisfied with this product.",1580176017595,0
5.0,I Was Nervous…,"I was a little nervous purchasing these off Amazon based off some of the reviews I’ve seen of buyers receiving fake AirPods. Luckily, I received the real thing. They were a gift to my daughter who absolutely loves them. I have a pair of AirPods too and made sure to compare them to mine, they’re legit. No complaints!",1643889093271,0
1.0,I was scammed,"I was scammed, I was given a package that had not film over the box and the fake AirPods were flashing blue and red lights when they were powered on. The proper packaging was also not inside and the charger and pods were just thrown in.",1566400963169,0
1.0,"Used, dirty AirPods!",I received these AirPods today to find out that they’re used!!!!! They came with wax!!! WTH is this????? And I even bought the protection this is so absurd,1617736785250,1
5.0,Great air pods!!!,So glad I purchased these! Went to an apple store at the Forum Shops in Las Vegas…the employee there told me I could get my air pods for a much better price on Amazon and he didn’t want to sell them to me at the apple store’s jacked up price! I really appreciated his honesty…these air pods are great!!!,1636597693122,0
5.0,Work perfectly!,"I love to use these air pods.  I listen to music, and the sound is crystal clear....no distractions!<br />Wonderful discovery!",1605729278433,0
5.0,Nice buds,Nice product from Apple. Battery life is what to be expected from such a small device. I’m getting about 6 hrs before needing a full charge. Charges quickly.,1573994432128,0
5.0,Case is the right size,I like that the case charges the airpods,1583291286635,0
5.0,Awesome,Great for multitasking,1581313248983,0
5.0,Great,Great,1617643838989,0
5.0,Good!,"Overall, pretty good. Make sure you clean them!",1577651661355,0
4.0,Cool,The battery life for the case is cool cause It goes completely dies after 2-3 days. But the AirPods die fast. I have to put it in the case to charge after an hour-hour and a half,1613578135839,0
5.0,Great,Perfect fit,1640631885066,0
5.0,Would purchase again!,Great sound & easy to put in ears!,1681160869952,0
5.0,Necessary stuff,Best for an iphone,1589335665453,0
5.0,Works great,Great product,1598288668054,0
5.0,CAN’T GO WRONG WITH THEM👍🏾🔥,"DON’T Hesitate Their GREAT! Thinking about getting AirPods, Grab These!",1612801239620,0
5.0,Love love love them!!!!,Soooo very worth it. If you even thought you might enjoy them just buy them already!!!! You will not regret it!!,1576381426269,0
5.0,Wife likes the item,Great item,1584062111524,0
5.0,Good,Convenient,1563893676680,0
5.0,Every bit as good as the wired earbuds-without the wires.,"My first wireless earbuds.  I’ve had Apple’s wired buds forever and decided to try the wireless.  Ordered the AirPods 3 but they were too big for my ear canal and I worried about them falling out. Sent them back and got the AirPods 2 and they fit just like the old wired ones.  The 2’s may not have quite as good a sound as the 3’s but, honestly, I’m not sitting in a dark room listening to every note of “Dark Side of the Moon”- I have over-the ears for that!",1640034990136,0
5.0,Convenient,Convent and easy to use,1634061033904,0
5.0,these are great,I am in love with these I recommend to anyone.,1611619793297,0
5.0,Good quality and range,Great sound quality and range. I have encountered some interference after longer periods of use. Decent noise cancellation for an in-ear headphone.,1602956757201,0
5.0,Good quality,Good quality,1578243183026,0
3.0,Fit my ears well but.....,I had to return these as the stems were too long for my very small ears.  They fit inside my ears very well but kept falling out as the stems are much longer than the 3rd Gen Air pods I replaced them with.,1645390475709,0
5.0,Happy with the Apple airpods,Specifically bought the airpods to use while walking.  Totally pleased with the purchase.,1633784161526,1
5.0,Great,Good for the price,1578164312204,0
5.0,Phone calls great. Music okay.,"Tried a gazillion headphones for work. Found many less expensive that are more comfortable with better sound for music and podcasts.<br /><br />However, nothing compares to these for clarity in voice calls.",1563924835753,0
5.0,These are great!,Instantly when I put them in my ears I was shocked. These are so close to the wire ones but not at the same time. They feel so comfortable with them in. Pairing is simple. They make a sound when they go in ear and when you take them out whatever you are playing stops and pauses! In love!,1579297660871,0
1.0,Dead battery,"DO NOT BUY!!! The AirPods case came with a dead battery so it doesn’t charge, When I contacted Amazon to help they just sent me to Apple services so they can replace the battery which I have to pay for. Really disappointed, what a waste of money.",1626494170626,0
5.0,Great,Their airpods. Of course they’re good,1572743555115,0
5.0,Great sound quality. Convenient to use.,I love these!,1607302409356,0
5.0,MUST BUY,These air pods are so convenient! Battery life is great and the sound is amazing! #TeamNoWires,1579257315365,0
5.0,Good buy,Very happy with this product! Arrived brand new. Super happy with these. I use them every day at work,1579134838593,0
5.0,Quality,I bought it for gift and they are amazing.,1601424728537,0
4.0,Works best with apple.,These are very good.,1578343822202,0
5.0,terrific fathers day gift,conveince and ease of use. use when we work in the yard and when we walk in the morning,1626723698390,0
5.0,Muy bueno originales,Muy bueno y nuevo así tienes que se todos los productos y si tienes aiphnes nuevo me avisa  originales,1591650581131,0
5.0,Awesome purchase!,My daughter loves her AirPods. She loves the sound quality!,1581344265813,0
5.0,Price to hi,Price is kine of hi,1577995029921,0
5.0,Amazing,Worth buying. My son loves them. The sound quality is amazing. I am glad I purchased them.,1580020628327,0
1.0,They weren’t in the box,"I gave these to my sister for Christmas, and when she opened the box to the AirPods in front everyone they weren’t in the case! I can’t believe it, shipped and everything without being in the box.",1577233184123,1
5.0,Great,"Apple airpods are great.  Sound quality is very good.  Although these are ""wired"", you can still recharge your earphones through the case even when the case is not plugged in.",1605147951948,0
5.0,Long lasting power,Love my ear buds,1564195086179,0
5.0,Apple Delivers Again,Bought for daughter - they work very well for her - no complaints.,1646165411381,0
1.0,Not worth the money,I keep hearing static,1593029331458,0
5.0,Amazon 💯,Despite all the reviews that talk about receiving used or refurbished AirPods I can confirm that amazon sent me fully brand new AirPods with a factory seal and were indeed the newest edition( AirPods 2) as advertised.,1583521127290,0
5.0,Work exactly as advertised and intended.,"I tried another earbud manufacturer and product which would not hold the pairing to my iPhone. I returned that unit and got these Apple earbuds which were delivered the very next day and the sound quality, pairing capability and consistency, are far superior than the other earbud manufactured product.",1595768644666,0
5.0,Great Product,"I bought these for my son, he loves them. I have a pair of my own and I love them.",1569952602235,0
5.0,Spectacular sound quality,"I just put these on, but so far they are amazing!",1594159849802,0
5.0,Read before using,"Excellent great packaging, sound is terrific, I would recommend this product very much!",1569782056478,0
5.0,Get the pros,Sure it’s great but if you have the money it’s worth gettin the new ones,1577660642021,0
5.0,Great fit without blocking the ear canal.,I don't like headphones that make your ear canal hot and itchy. These provide a good air flow yet produce great sound. You hardly know you have them on they are so comfortable. Open the case held next to your phone and you get the battery status of the airpods and the case batteries. I use them with my pc and the iphone. Apple put some real thought and engineering into this product. They are the Cadillac of electronics.,1561134300216,0
1.0,Apple continues to spiral from grace.,"Work half the time, no noise cancellation other then it physically partially blocks your ear hole, whether or not it is software or hardware they will connect but not play any sound unless you unpair or restart your phone.",1561659111836,0
5.0,very good product,very good product!,1623098446855,0
5.0,Air pods,My son love them,1628494301406,0
5.0,Air pods are great!!,They work as advertised!! Beautifully!!,1583621402995,0
1.0,Used and dirty,I am so angry it’s not even funny. I have purchased so many things. Sometimes they are flops but I bought this believing it was new. Came with and inspected sticker on it. Noticed the box was taped with regular tape. I just opened it so I could figure out what size case to get my son as this is his Christmas gift. There is ear wax on the ear buds. I am furious. And highly disappointed in amazon. Wish I could give negative stars.,1605984007537,3
5.0,Great compatibility with iPhone’s,I really like my AirPods!!! I have wanted to get these for a while!),1575701366689,0
5.0,A good investment! Lol!,"Airpods had good audio quality for music, talk and podcasts.",1580867241453,0
5.0,Great purchase!,"Didn’t see the hype in the beginning, I have had mine for about 2 months now and I use them almost everyday! They work great and I don’t have to bother with an annoying cord. I wouldn’t buy these if you are looking for noise canceling. They are easy to pair to devices.",1605112159608,0
1.0,Terrible,Only one ear pod works and they disconnect constantly.,1603246629213,0
5.0,Gift,Great sound,1640183281924,0
1.0,Garbage!,I finally cut the cord on my corded headphones. These have been a big disappointment! The sound sucks as they fade in and out even when fully charged!,1645129848463,0
